,Unnamed: 0,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
9210,9210,20,KR,22978,Gaming,Sun,7,7
9343,9343,20,KR,280114,Gaming,Sun,7,7
9491,9491,20,KR,280114,Gaming,Sun,7,7
9541,9541,20,KR,323089,Gaming,Sun,7,7
9678,9678,20,KR,323089,Gaming,Sun,7,7
10236,10236,20,KR,280603,Gaming,Sun,7,7
10412,10412,20,KR,374811,Gaming,Sun,7,7
10645,10645,20,KR,401614,Gaming,Sun,7,7
10859,10859,20,KR,416664,Gaming,Sun,7,7
17254,17254,20,KR,10579,Gaming,Sun,7,7
17457,17457,20,KR,15543,Gaming,Sun,7,7
20678,20678,20,KR,81500,Gaming,Sun,7,7
20894,20894,20,KR,94453,Gaming,Sun,7,7
23123,23123,20,KR,6726,Gaming,Sun,7,7
23329,23329,20,KR,10133,Gaming,Sun,7,7
32658,32658,20,KR,45613,Gaming,Sun,7,7
32903,32903,20,KR,61808,Gaming,Sun,7,7
33715,33715,20,KR,329267,Gaming,Sun,7,7
33865,33865,20,KR,329267,Gaming,Sun,7,7
33917,33917,20,KR,360785,Gaming,Sun,7,7
34093,34093,20,KR,420419,Gaming,Sun,7,7
34297,34297,20,KR,438232,Gaming,Sun,7,7
1177,1177,20,KR,46656,Gaming,Sun,8,7
2414,2414,20,KR,8904,Gaming,Sun,8,7
10290,10290,20,KR,54073,Gaming,Sun,8,7
10540,10540,20,KR,67298,Gaming,Sun,8,7
17202,17202,20,KR,38895,Gaming,Sun,8,7
17373,17373,20,KR,62539,Gaming,Sun,8,7
17551,17551,20,KR,74341,Gaming,Sun,8,7
17772,17772,20,KR,83756,Gaming,Sun,8,7
21919,21919,20,KR,445197,Gaming,Sun,8,7
7130,7130,20,KR,31508,Gaming,Sun,9,7
7301,7301,20,KR,44566,Gaming,Sun,9,7
7511,7511,20,KR,55973,Gaming,Sun,9,7
10272,10272,20,KR,41054,Gaming,Sun,9,7
10475,10475,20,KR,55288,Gaming,Sun,9,7
10701,10701,20,KR,61044,Gaming,Sun,9,7
13724,13724,20,KR,751770,Gaming,Sun,10,7
13893,13893,20,KR,1066035,Gaming,Sun,10,7
14093,14093,20,KR,1185623,Gaming,Sun,10,7
14226,14226,20,KR,1185623,Gaming,Sun,10,7
14989,14989,20,KR,95436,Gaming,Sun,10,7
15166,15166,20,KR,107967,Gaming,Sun,10,7
20877,20877,20,KR,12797,Gaming,Sun,10,7
27745,27745,20,KR,257212,Gaming,Sun,10,7
27894,27894,20,KR,257212,Gaming,Sun,10,7
27950,27950,20,KR,358118,Gaming,Sun,10,7
28127,28127,20,KR,384243,Gaming,Sun,10,7
28376,28376,20,KR,399276,Gaming,Sun,10,7
33721,33721,20,KR,678166,Gaming,Sun,10,7
33871,33871,20,KR,678166,Gaming,Sun,10,7
33921,33921,20,KR,736290,Gaming,Sun,10,7
34092,34092,20,KR,935163,Gaming,Sun,10,7
1154,1154,20,KR,6368,Gaming,Sun,12,7
1395,1395,20,KR,17947,Gaming,Sun,12,7
1557,1557,20,KR,19851,Gaming,Sun,12,7
9362,9362,20,KR,10044,Gaming,Sun,12,7
9510,9510,20,KR,10044,Gaming,Sun,12,7
9617,9617,20,KR,11370,Gaming,Sun,12,7
12547,12547,20,KR,643065,Gaming,Sun,12,7
12730,12730,20,KR,840807,Gaming,Sun,12,7
12915,12915,20,KR,899128,Gaming,Sun,12,7
13050,13050,20,KR,899128,Gaming,Sun,12,7
13115,13115,20,KR,926307,Gaming,Sun,12,7
18358,18358,20,KR,711356,Gaming,Sun,12,7
18529,18529,20,KR,846721,Gaming,Sun,12,7
21983,21983,20,KR,680794,Gaming,Sun,12,7
22130,22130,20,KR,680794,Gaming,Sun,12,7
22215,22215,20,KR,719393,Gaming,Sun,12,7
32608,32608,20,KR,670491,Gaming,Sun,12,7
32754,32754,20,KR,670491,Gaming,Sun,12,7
32808,32808,20,KR,887218,Gaming,Sun,12,7
33055,33055,20,KR,1058163,Gaming,Sun,12,7
33284,33284,20,KR,1072124,Gaming,Sun,12,7
1382,1382,20,KR,63155,Gaming,Sun,13,7
1550,1550,20,KR,71467,Gaming,Sun,13,7
13931,13931,20,KR,66964,Gaming,Sun,13,7
14160,14160,20,KR,72322,Gaming,Sun,13,7
25493,25493,20,KR,384014,Gaming,Sun,13,7
25671,25671,20,KR,808353,Gaming,Sun,13,7
25876,25876,20,KR,887545,Gaming,Sun,13,7
32646,32646,20,KR,56257,Gaming,Sun,14,7
32792,32792,20,KR,56257,Gaming,Sun,14,7
32898,32898,20,KR,83970,Gaming,Sun,14,7
33993,33993,20,KR,69063,Gaming,Sun,14,7
6106,6106,20,KR,9496,Gaming,Sun,15,7
6333,6333,20,KR,13693,Gaming,Sun,15,7
8455,8455,20,KR,43590,Gaming,Sun,15,7
8677,8677,20,KR,48019,Gaming,Sun,15,7
12611,12611,20,KR,117429,Gaming,Sun,15,7
12836,12836,20,KR,132575,Gaming,Sun,15,7
13007,13007,20,KR,136161,Gaming,Sun,15,7
3742,3742,20,KR,21780,Gaming,Sun,16,7
3992,3992,20,KR,45263,Gaming,Sun,16,7
4182,4182,20,KR,54351,Gaming,Sun,16,7
10284,10284,20,KR,1501227,Gaming,Sun,16,7
10649,10649,20,KR,2602398,Gaming,Sun,16,7
10861,10861,20,KR,2954794,Gaming,Sun,16,7
22573,22573,20,KR,57176,Gaming,Sun,16,7
22776,22776,20,KR,75545,Gaming,Sun,16,7
4968,4968,20,KR,25968,Gaming,Sun,18,7
5180,5180,20,KR,29095,Gaming,Sun,18,7
34203,34203,20,KR,15032,Gaming,Sun,18,7
3846,3846,20,KR,126800,Gaming,Sun,20,7
9599,9599,20,KR,78352,Gaming,Sun,22,7
19690,19690,20,KR,9307,Gaming,Sun,22,7
19862,19862,20,KR,11324,Gaming,Sun,22,7
2622,2622,20,KR,55919,Gaming,Sun,23,7
2772,2772,20,KR,64448,Gaming,Sun,23,7
2571,2571,10,KR,12882,Music,Mon,0,0
11400,11400,10,KR,82293,Music,Mon,1,0
11699,11699,10,KR,213946,Music,Mon,1,0
19708,19708,10,KR,14820746,Music,Mon,1,0
19880,19880,10,KR,24262331,Music,Mon,1,0
19966,19966,10,KR,29923522,Music,Mon,1,0
20017,20017,10,KR,29923522,Music,Mon,1,0
20176,20176,10,KR,35218973,Music,Mon,1,0
29001,29001,10,KR,12109,Music,Mon,1,0
29074,29074,10,KR,12109,Music,Mon,1,0
4928,4928,10,KR,25054,Music,Mon,2,0
5077,5077,10,KR,80389,Music,Mon,2,0
5282,5282,10,KR,127760,Music,Mon,2,0
5490,5490,10,KR,159529,Music,Mon,2,0
8409,8409,10,KR,236670,Music,Mon,2,0
16311,16311,10,KR,25576,Music,Mon,2,0
16508,16508,10,KR,81299,Music,Mon,2,0
16673,16673,10,KR,147703,Music,Mon,2,0
16867,16867,10,KR,210184,Music,Mon,2,0
1361,1361,10,KR,33286,Music,Mon,3,0
1558,1558,10,KR,54711,Music,Mon,3,0
1725,1725,10,KR,55032,Music,Mon,3,0
1965,1965,10,KR,77752,Music,Mon,3,0
3699,3699,10,KR,3418879,Music,Mon,3,0
3896,3896,10,KR,4747248,Music,Mon,3,0
4029,4029,10,KR,1092832,Music,Mon,3,0
4070,4070,10,KR,5693516,Music,Mon,3,0
4277,4277,10,KR,6403826,Music,Mon,3,0
4478,4478,10,KR,7252254,Music,Mon,3,0
4882,4882,10,KR,216780,Music,Mon,3,0
5013,5013,10,KR,436732,Music,Mon,3,0
1298,1298,10,KR,1613766,Music,Mon,4,0
1462,1462,10,KR,2250184,Music,Mon,4,0
1586,1586,10,KR,2250184,Music,Mon,4,0
1707,1707,10,KR,2783416,Music,Mon,4,0
1911,1911,10,KR,3187549,Music,Mon,4,0
7359,7359,10,KR,845887,Music,Mon,4,0
7504,7504,10,KR,1384399,Music,Mon,4,0
8622,8622,10,KR,1405954,Music,Mon,4,0
8843,8843,10,KR,1491419,Music,Mon,4,0
9586,9586,10,KR,62979,Music,Mon,4,0
20839,20839,10,KR,27851,Music,Mon,4,0
23235,23235,10,KR,133636,Music,Mon,4,0
23440,23440,10,KR,176982,Music,Mon,4,0
23664,23664,10,KR,204955,Music,Mon,4,0
30419,30419,10,KR,242376,Music,Mon,4,0
6100,6100,10,KR,39408,Music,Mon,5,0
6334,6334,10,KR,52992,Music,Mon,5,0
8427,8427,10,KR,21054,Music,Mon,5,0
8602,8602,10,KR,877679,Music,Mon,6,0
8833,8833,10,KR,936950,Music,Mon,6,0
10455,10455,10,KR,78444,Music,Mon,6,0
10681,10681,10,KR,199838,Music,Mon,6,0
10874,10874,10,KR,274842,Music,Mon,6,0
18595,18595,10,KR,21738,Music,Mon,6,0
19660,19660,10,KR,1478220,Music,Mon,6,0
19832,19832,10,KR,1729319,Music,Mon,6,0
6162,6162,10,KR,1360811,Music,Mon,7,0
8365,8365,10,KR,183462,Music,Mon,7,0
9590,9590,10,KR,144286,Music,Mon,7,0
10456,10456,10,KR,7720,Music,Mon,7,0
2525,2525,10,KR,64038,Music,Mon,8,0
3102,3102,10,KR,1138521,Music,Mon,8,0
3311,3311,10,KR,1375311,Music,Mon,8,0
4885,4885,10,KR,11028219,Music,Mon,8,0
5053,5053,10,KR,18195959,Music,Mon,8,0
5210,5210,10,KR,23584659,Music,Mon,8,0
5378,5378,10,KR,28475675,Music,Mon,8,0
5551,5551,10,KR,33896316,Music,Mon,8,0
5768,5768,10,KR,38374297,Music,Mon,8,0
5991,5991,10,KR,41088994,Music,Mon,8,0
10503,10503,10,KR,15937,Music,Mon,8,0
24088,24088,10,KR,38840787,Music,Mon,8,0
24314,24314,10,KR,42267579,Music,Mon,8,0
26767,26767,10,KR,338172,Music,Mon,8,0
26936,26936,10,KR,588963,Music,Mon,8,0
27100,27100,10,KR,715849,Music,Mon,8,0
27284,27284,10,KR,815453,Music,Mon,8,0
27509,27509,10,KR,932052,Music,Mon,8,0
32911,32911,10,KR,157952,Music,Mon,8,0
14,14,10,KR,2580925,Music,Mon,9,0
94,94,10,KR,32181,Music,Mon,9,0
186,186,10,KR,4003344,Music,Mon,9,0
384,384,10,KR,4540883,Music,Mon,9,0
3711,3711,10,KR,1576900,Music,Mon,9,0
3743,3743,10,KR,243896,Music,Mon,9,0
3898,3898,10,KR,134251,Music,Mon,9,0
3901,3901,10,KR,2557602,Music,Mon,9,0
3919,3919,10,KR,549122,Music,Mon,9,0
3939,3939,10,KR,43183,Music,Mon,9,0
4062,4062,10,KR,3295581,Music,Mon,9,0
4110,4110,10,KR,724017,Music,Mon,9,0
4245,4245,10,KR,3804263,Music,Mon,9,0
4312,4312,10,KR,884044,Music,Mon,9,0
4476,4476,10,KR,4279520,Music,Mon,9,0
4511,4511,10,KR,1111908,Music,Mon,9,0
4912,4912,10,KR,97206,Music,Mon,9,0
4944,4944,10,KR,198620,Music,Mon,9,0
4974,4974,10,KR,88334,Music,Mon,9,0
4980,4980,10,KR,13163,Music,Mon,9,0
5022,5022,10,KR,43020,Music,Mon,9,0
5108,5108,10,KR,90339,Music,Mon,9,0
5177,5177,10,KR,209334,Music,Mon,9,0
5185,5185,10,KR,134608,Music,Mon,9,0
5194,5194,10,KR,15607,Music,Mon,9,0
5330,5330,10,KR,119712,Music,Mon,9,0
5342,5342,10,KR,161507,Music,Mon,9,0
5529,5529,10,KR,147425,Music,Mon,9,0
7349,7349,10,KR,100186,Music,Mon,9,0
9576,9576,10,KR,90947,Music,Mon,9,0
11601,11601,10,KR,170984,Music,Mon,9,0
12707,12707,10,KR,7385982,Music,Mon,9,0
12714,12714,10,KR,1004690,Music,Mon,9,0
12799,12799,10,KR,4866576,Music,Mon,9,0
12880,12880,10,KR,10964492,Music,Mon,9,0
12888,12888,10,KR,1441571,Music,Mon,9,0
12932,12932,10,KR,10080696,Music,Mon,9,0
13015,13015,10,KR,10964492,Music,Mon,9,0
13023,13023,10,KR,1441571,Music,Mon,9,0
13063,13063,10,KR,14013696,Music,Mon,9,0
13075,13075,10,KR,1697635,Music,Mon,9,0
13113,13113,10,KR,12729423,Music,Mon,9,0
13161,13161,10,KR,14013696,Music,Mon,9,0
13173,13173,10,KR,1697635,Music,Mon,9,0
13216,13216,10,KR,16773819,Music,Mon,9,0
13274,13274,10,KR,1867652,Music,Mon,9,0
13289,13289,10,KR,16773819,Music,Mon,9,0
13347,13347,10,KR,1867652,Music,Mon,9,0
13442,13442,10,KR,19392316,Music,Mon,9,0
13942,13942,10,KR,2221003,Music,Mon,9,0
15086,15086,10,KR,143920,Music,Mon,9,0
15227,15227,10,KR,423746,Music,Mon,9,0
15265,15265,10,KR,53773,Music,Mon,9,0
15288,15288,10,KR,204107,Music,Mon,9,0
15367,15367,10,KR,423746,Music,Mon,9,0
15428,15428,10,KR,684791,Music,Mon,9,0
15477,15477,10,KR,129913,Music,Mon,9,0
15577,15577,10,KR,684791,Music,Mon,9,0
15654,15654,10,KR,762270,Music,Mon,9,0
15893,15893,10,KR,858377,Music,Mon,9,0
16298,16298,10,KR,35902,Music,Mon,9,0
16313,16313,10,KR,122853,Music,Mon,9,0
16526,16526,10,KR,58791,Music,Mon,9,0
16552,16552,10,KR,157619,Music,Mon,9,0
16714,16714,10,KR,75432,Music,Mon,9,0
17622,17622,10,KR,319322,Music,Mon,9,0
18539,18539,10,KR,3971347,Music,Mon,9,0
18752,18752,10,KR,5438883,Music,Mon,9,0
18953,18953,10,KR,6387317,Music,Mon,9,0
19736,19736,10,KR,6577640,Music,Mon,9,0
19908,19908,10,KR,13537642,Music,Mon,9,0
20802,20802,10,KR,3974840,Music,Mon,9,0
21023,21023,10,KR,5153129,Music,Mon,9,0
21207,21207,10,KR,5884078,Music,Mon,9,0
23205,23205,10,KR,669385,Music,Mon,9,0
23421,23421,10,KR,1037238,Music,Mon,9,0
23648,23648,10,KR,1280398,Music,Mon,9,0
24593,24593,10,KR,103527,Music,Mon,9,0
24800,24800,10,KR,178239,Music,Mon,9,0
26778,26778,10,KR,3929195,Music,Mon,9,0
26961,26961,10,KR,8261259,Music,Mon,9,0
27153,27153,10,KR,9268137,Music,Mon,9,0
27365,27365,10,KR,10175638,Music,Mon,9,0
29161,29161,10,KR,22329,Music,Mon,9,0
29179,29179,10,KR,73927,Music,Mon,9,0
29367,29367,10,KR,96928,Music,Mon,9,0
30387,30387,10,KR,148669,Music,Mon,9,0
30521,30521,10,KR,148669,Music,Mon,9,0
30602,30602,10,KR,218532,Music,Mon,9,0
30833,30833,10,KR,237205,Music,Mon,9,0
31603,31603,10,KR,1935896,Music,Mon,9,0
31653,31653,10,KR,3316632,Music,Mon,9,0
31711,31711,10,KR,915516,Music,Mon,9,0
31773,31773,10,KR,2934310,Music,Mon,9,0
31870,31870,10,KR,4473845,Music,Mon,9,0
31925,31925,10,KR,1274786,Music,Mon,9,0
31962,31962,10,KR,4150448,Music,Mon,9,0
32124,32124,10,KR,4397725,Music,Mon,9,0
32343,32343,10,KR,4858482,Music,Mon,9,0
32836,32836,10,KR,3128050,Music,Mon,9,0
33033,33033,10,KR,4691979,Music,Mon,9,0
33267,33267,10,KR,5146572,Music,Mon,9,0
34208,34208,10,KR,1412340,Music,Mon,9,0
1383,1383,10,KR,7085,Music,Mon,10,0
1547,1547,10,KR,20153,Music,Mon,10,0
4930,4930,10,KR,117058,Music,Mon,10,0
5088,5088,10,KR,239308,Music,Mon,10,0
5314,5314,10,KR,302017,Music,Mon,10,0
14134,14134,10,KR,466446,Music,Mon,10,0
14371,14371,10,KR,538626,Music,Mon,10,0
18941,18941,10,KR,405055,Music,Mon,10,0
19131,19131,10,KR,509928,Music,Mon,10,0
21035,21035,10,KR,157901,Music,Mon,10,0
21218,21218,10,KR,200163,Music,Mon,10,0
32859,32859,10,KR,132714,Music,Mon,10,0
33094,33094,10,KR,145236,Music,Mon,10,0
34160,34160,10,KR,54986,Music,Mon,10,0
34337,34337,10,KR,105160,Music,Mon,10,0
3715,3715,10,KR,91306,Music,Mon,11,0
11861,11861,10,KR,100771,Music,Mon,11,0
12018,12018,10,KR,222259,Music,Mon,11,0
12219,12219,10,KR,371823,Music,Mon,11,0
16314,16314,10,KR,34494,Music,Mon,11,0
16532,16532,10,KR,52123,Music,Mon,11,0
16718,16718,10,KR,63494,Music,Mon,11,0
26787,26787,10,KR,61230,Music,Mon,11,0
26984,26984,10,KR,184149,Music,Mon,11,0
27166,27166,10,KR,288538,Music,Mon,11,0
29187,29187,10,KR,923550,Music,Mon,11,0
29327,29327,10,KR,1761786,Music,Mon,11,0
29532,29532,10,KR,2327135,Music,Mon,11,0
32939,32939,10,KR,1115965,Music,Mon,11,0
33073,33073,10,KR,2732515,Music,Mon,11,0
33265,33265,10,KR,3727496,Music,Mon,11,0
33486,33486,10,KR,5024861,Music,Mon,11,0
156,156,10,KR,2106034,Music,Mon,12,0
1277,1277,10,KR,428013,Music,Mon,12,0
1453,1453,10,KR,892976,Music,Mon,12,0
1577,1577,10,KR,892976,Music,Mon,12,0
1630,1630,10,KR,1146223,Music,Mon,12,0
1798,1798,10,KR,1260798,Music,Mon,12,0
2019,2019,10,KR,1315936,Music,Mon,12,0
2289,2289,10,KR,1340514,Music,Mon,12,0
3768,3768,10,KR,23702,Music,Mon,12,0
7280,7280,10,KR,47489,Music,Mon,12,0
7285,7285,10,KR,922819,Music,Mon,12,0
7433,7433,10,KR,1466777,Music,Mon,12,0
7452,7452,10,KR,61023,Music,Mon,12,0
7646,7646,10,KR,1756014,Music,Mon,12,0
7678,7678,10,KR,66514,Music,Mon,12,0
17384,17384,10,KR,161034,Music,Mon,12,0
17540,17540,10,KR,351601,Music,Mon,12,0
17746,17746,10,KR,440892,Music,Mon,12,0
17935,17935,10,KR,487077,Music,Mon,12,0
32884,32884,10,KR,21949,Music,Mon,12,0
2594,2594,10,KR,142147,Music,Mon,13,0
12757,12757,10,KR,473806,Music,Mon,13,0
12918,12918,10,KR,871693,Music,Mon,13,0
13053,13053,10,KR,871693,Music,Mon,13,0
13104,13104,10,KR,1151170,Music,Mon,13,0
13202,13202,10,KR,1151170,Music,Mon,13,0
26902,26902,10,KR,2335147,Music,Mon,13,0
27000,27000,10,KR,2942269,Music,Mon,13,0
33020,33020,10,KR,269134,Music,Mon,13,0
33246,33246,10,KR,309451,Music,Mon,13,0
33488,33488,10,KR,365227,Music,Mon,13,0
1292,1292,10,KR,2293766,Music,Mon,14,0
1454,1454,10,KR,3810593,Music,Mon,14,0
1578,1578,10,KR,3810593,Music,Mon,14,0
1658,1658,10,KR,4731205,Music,Mon,14,0
1859,1859,10,KR,5414278,Music,Mon,14,0
2108,2108,10,KR,6355780,Music,Mon,14,0
3239,3239,10,KR,20984,Music,Mon,14,0
3459,3459,10,KR,36233,Music,Mon,14,0
3692,3692,10,KR,36843,Music,Mon,14,0
23222,23222,10,KR,1263789,Music,Mon,14,0
23442,23442,10,KR,2107899,Music,Mon,14,0
28133,28133,10,KR,13218,Music,Mon,14,0
30425,30425,10,KR,102832,Music,Mon,14,0
30633,30633,10,KR,151544,Music,Mon,14,0
31840,31840,10,KR,227580,Music,Mon,14,0
230,230,10,KR,18459,Music,Mon,15,0
450,450,10,KR,25511,Music,Mon,15,0
689,689,10,KR,28838,Music,Mon,15,0
1534,1534,10,KR,46302,Music,Mon,15,0
8449,8449,10,KR,16536,Music,Mon,15,0
8467,8467,10,KR,127309,Music,Mon,15,0
8540,8540,10,KR,229237,Music,Mon,15,0
8712,8712,10,KR,296502,Music,Mon,15,0
8947,8947,10,KR,321237,Music,Mon,15,0
17490,17490,10,KR,1906564,Music,Mon,15,0
24561,24561,10,KR,1100669,Music,Mon,15,0
24710,24710,10,KR,2518021,Music,Mon,15,0
34101,34101,10,KR,2384801,Music,Mon,15,0
34267,34267,10,KR,3549208,Music,Mon,15,0
34409,34409,10,KR,3549208,Music,Mon,15,0
26436,26436,10,KR,32289,Music,Mon,16,0
25673,25673,10,KR,407951,Music,Mon,19,0
25915,25915,10,KR,658946,Music,Mon,19,0
12873,12873,10,KR,816707,Music,Mon,21,0
13006,13006,10,KR,2624912,Music,Mon,21,0
14115,14115,10,KR,49061,Music,Mon,22,0
14350,14350,10,KR,66952,Music,Mon,22,0
31829,31829,10,KR,48592,Music,Mon,22,0
32070,32070,10,KR,86121,Music,Mon,22,0
32238,32238,10,KR,95578,Music,Mon,22,0
17619,17619,10,KR,3421670,Music,Mon,23,0
8692,8692,10,KR,125084,Music,Tue,1,1
8871,8871,10,KR,191581,Music,Tue,1,1
9067,9067,10,KR,247473,Music,Tue,1,1
9296,9296,10,KR,289320,Music,Tue,1,1
11622,11622,10,KR,124664,Music,Tue,1,1
17610,17610,10,KR,35442,Music,Tue,2,1
3972,3972,10,KR,18741,Music,Tue,3,1
4112,4112,10,KR,23329,Music,Tue,3,1
4339,4339,10,KR,27024,Music,Tue,3,1
5066,5066,10,KR,72042,Music,Tue,3,1
5232,5232,10,KR,112594,Music,Tue,3,1
11814,11814,10,KR,57216,Music,Tue,3,1
11869,11869,10,KR,402892,Music,Tue,3,1
14059,14059,10,KR,30990,Music,Tue,3,1
14172,14172,10,KR,85206,Music,Tue,3,1
14192,14192,10,KR,30990,Music,Tue,3,1
31912,31912,10,KR,217734,Music,Tue,3,1
10838,10838,10,KR,45797,Music,Tue,4,1
11000,11000,10,KR,78047,Music,Tue,4,1
11770,11770,10,KR,4285299,Music,Tue,4,1
11989,11989,10,KR,5320719,Music,Tue,4,1
12199,12199,10,KR,757452,Music,Tue,4,1
6259,6259,10,KR,2993086,Music,Tue,5,1
6401,6401,10,KR,5965605,Music,Tue,5,1
6627,6627,10,KR,6700107,Music,Tue,5,1
15682,15682,10,KR,155320,Music,Tue,5,1
15904,15904,10,KR,203921,Music,Tue,5,1
23452,23452,10,KR,23167,Music,Tue,5,1
23619,23619,10,KR,38060,Music,Tue,5,1
23836,23836,10,KR,46621,Music,Tue,5,1
27070,27070,10,KR,102387,Music,Tue,6,1
23448,23448,10,KR,38551,Music,Tue,7,1
23568,23568,10,KR,76899,Music,Tue,7,1
23784,23784,10,KR,111070,Music,Tue,7,1
24739,24739,10,KR,40566,Music,Tue,7,1
24954,24954,10,KR,52250,Music,Tue,7,1
30822,30822,10,KR,91683,Music,Tue,7,1
285,285,10,KR,23113,Music,Tue,8,1
23479,23479,10,KR,50120,Music,Tue,8,1
265,265,10,KR,29106,Music,Tue,9,1
507,507,10,KR,39028,Music,Tue,9,1
2987,2987,10,KR,34094,Music,Tue,9,1
3149,3149,10,KR,50588,Music,Tue,9,1
3964,3964,10,KR,7550,Music,Tue,9,1
4184,4184,10,KR,9207,Music,Tue,9,1
5067,5067,10,KR,57482,Music,Tue,9,1
5259,5259,10,KR,136299,Music,Tue,9,1
5335,5335,10,KR,1732346,Music,Tue,9,1
5531,5531,10,KR,2087091,Music,Tue,9,1
7373,7373,10,KR,197618,Music,Tue,9,1
7417,7417,10,KR,3598185,Music,Tue,9,1
7492,7492,10,KR,9678138,Music,Tue,9,1
7535,7535,10,KR,425649,Music,Tue,9,1
7569,7569,10,KR,4854624,Music,Tue,9,1
7648,7648,10,KR,16795816,Music,Tue,9,1
7731,7731,10,KR,610888,Music,Tue,9,1
7775,7775,10,KR,5739252,Music,Tue,9,1
7834,7834,10,KR,22943745,Music,Tue,9,1
14242,14242,10,KR,134417,Music,Tue,9,1
14251,14251,10,KR,44660,Music,Tue,9,1
14279,14279,10,KR,52475,Music,Tue,9,1
14389,14389,10,KR,134417,Music,Tue,9,1
14398,14398,10,KR,44660,Music,Tue,9,1
14479,14479,10,KR,185588,Music,Tue,9,1
14503,14503,10,KR,58230,Music,Tue,9,1
14536,14536,10,KR,67295,Music,Tue,9,1
14716,14716,10,KR,219540,Music,Tue,9,1
17550,17550,10,KR,504318,Music,Tue,9,1
17754,17754,10,KR,682328,Music,Tue,9,1
17942,17942,10,KR,767217,Music,Tue,9,1
20066,20066,10,KR,2562782,Music,Tue,9,1
20164,20164,10,KR,173815,Music,Tue,9,1
20198,20198,10,KR,2562782,Music,Tue,9,1
20267,20267,10,KR,3025368,Music,Tue,9,1
20414,20414,10,KR,3025368,Music,Tue,9,1
20539,20539,10,KR,3458494,Music,Tue,9,1
21159,21159,10,KR,35366,Music,Tue,9,1
21401,21401,10,KR,49332,Music,Tue,9,1
24694,24694,10,KR,1178927,Music,Tue,9,1
24827,24827,10,KR,1101535,Music,Tue,9,1
24845,24845,10,KR,1613133,Music,Tue,9,1
25012,25012,10,KR,1928670,Music,Tue,9,1
25205,25205,10,KR,2223203,Music,Tue,9,1
25442,25442,10,KR,2491575,Music,Tue,9,1
25818,25818,10,KR,98280,Music,Tue,9,1
25857,25857,10,KR,53278,Music,Tue,9,1
25988,25988,10,KR,169694,Music,Tue,9,1
26029,26029,10,KR,102196,Music,Tue,9,1
26194,26194,10,KR,198936,Music,Tue,9,1
26239,26239,10,KR,137982,Music,Tue,9,1
26434,26434,10,KR,214015,Music,Tue,9,1
32976,32976,10,KR,812693,Music,Tue,9,1
33123,33123,10,KR,812693,Music,Tue,9,1
33174,33174,10,KR,1069650,Music,Tue,9,1
33309,33309,10,KR,1069650,Music,Tue,9,1
33380,33380,10,KR,1352304,Music,Tue,9,1
33530,33530,10,KR,1352304,Music,Tue,9,1
33634,33634,10,KR,1593833,Music,Tue,9,1
34284,34284,10,KR,37788,Music,Tue,9,1
34293,34293,10,KR,176738,Music,Tue,9,1
34439,34439,10,KR,300289,Music,Tue,9,1
34529,34529,10,KR,45347,Music,Tue,9,1
1709,1709,10,KR,400462,Music,Tue,10,1
1729,1729,10,KR,147066,Music,Tue,10,1
1916,1916,10,KR,441314,Music,Tue,10,1
2956,2956,10,KR,61391,Music,Tue,10,1
8556,8556,10,KR,22112,Music,Tue,10,1
8756,8756,10,KR,58838,Music,Tue,10,1
8968,8968,10,KR,86681,Music,Tue,10,1
9161,9161,10,KR,115648,Music,Tue,10,1
11778,11778,10,KR,3510560,Music,Tue,10,1
12009,12009,10,KR,4057831,Music,Tue,10,1
14341,14341,10,KR,31466,Music,Tue,10,1
22432,22432,10,KR,337890,Music,Tue,10,1
25909,25909,10,KR,27895,Music,Tue,10,1
26112,26112,10,KR,35362,Music,Tue,10,1
33000,33000,10,KR,518388,Music,Tue,10,1
33147,33147,10,KR,518388,Music,Tue,10,1
33225,33225,10,KR,540206,Music,Tue,10,1
33476,33476,10,KR,570648,Music,Tue,10,1
11796,11796,10,KR,464649,Music,Tue,11,1
11828,11828,10,KR,38907,Music,Tue,11,1
14469,14469,10,KR,100372,Music,Tue,11,1
14683,14683,10,KR,167855,Music,Tue,11,1
5129,5129,10,KR,677084,Music,Tue,12,1
5527,5527,10,KR,1273966,Music,Tue,12,1
6346,6346,10,KR,101067,Music,Tue,12,1
6494,6494,10,KR,188738,Music,Tue,12,1
7572,7572,10,KR,161452,Music,Tue,12,1
7794,7794,10,KR,195382,Music,Tue,12,1
8022,8022,10,KR,242546,Music,Tue,12,1
11849,11849,10,KR,157061,Music,Tue,12,1
22585,22585,10,KR,160388,Music,Tue,12,1
22781,22781,10,KR,188376,Music,Tue,12,1
30552,30552,10,KR,108745,Music,Tue,12,1
30686,30686,10,KR,108745,Music,Tue,12,1
30769,30769,10,KR,134980,Music,Tue,12,1
31026,31026,10,KR,139616,Music,Tue,12,1
23658,23658,10,KR,1150100,Music,Tue,13,1
31851,31851,10,KR,41760,Music,Tue,13,1
32002,32002,10,KR,139030,Music,Tue,13,1
4102,4102,10,KR,64035,Music,Tue,14,1
4260,4260,10,KR,109144,Music,Tue,14,1
4465,4465,10,KR,155441,Music,Tue,14,1
5329,5329,10,KR,22727,Music,Tue,14,1
17562,17562,10,KR,56881,Music,Tue,14,1
17795,17795,10,KR,80177,Music,Tue,14,1
